runcat,eta,V,maxFlux,medFlux,avgFlux,coord_datapoints,newSource,RA,RA_err,Dec,Dec_err
2840,0.381760722388172,0.201081136857015,0.000108623219353373,9.51011787950433e-05,9.51011787950433e-05,1,1290.0,284.598605177019,0.00278131680832579,-8.4058971251172,0.00278131680832579
2841,0.543410418602149,0.207942346577081,0.000128366395014589,0.000111911250811927,0.000111911250811927,1,1289.0,284.599493292342,0.00278198595088486,-8.19257002280611,0.00278198595088486
2842,0.992593508386973,0.345671760487225,0.000112474702447198,9.03827354876639e-05,9.03827354876639e-05,1,1288.0,284.601750097842,0.00278111748881611,-8.07290090719776,0.00278111748881611
2843,0.230896223124581,0.200324588492991,9.0596024582457e-05,7.93552797701736e-05,7.93552797701736e-05,1,N,284.602327262766,0.00278256953400479,-8.87809168893415,0.00278256953400479
2844,1.041178416957,0.5469627040718,9.00210764690715e-05,6.49146277263311e-05,6.49146277263311e-05,1,N,284.604765484739,0.00278338490443903,-8.15641460572942,0.00278338490443903
2845,0.00168689298894866,0.0155650835943859,7.83865735635923e-05,7.7533229184981e-05,7.7533229184981e-05,1,N,284.605622454848,0.00278352867612014,-8.22845512587416,0.00278352867612014
2846,0.358228305701967,0.262524017529397,8.87906608434516e-05,7.48888545720918e-05,7.48888545720918e-05,1,N,284.60852507344,0.00278237724673617,-8.18204068855724,0.00278237724673617
2847,0.173975345517927,0.139187701812694,0.000109228749887697,9.94416465685101e-05,9.94416465685101e-05,1,1287.0,284.610750207334,0.00278095904516895,-8.33029999985279,0.00278095904516895
2848,0.316983200782529,0.159764558513768,0.000125509967862984,0.000112770245284497,0.000112770245284497,1,1286.0,284.611512654179,0.00278040343817493,-8.03931199735889,0.00278040343817493
2849,0.566971312566023,0.325819419960758,9.43838795881384e-05,7.67105933842146e-05,7.67105933842146e-05,1,N,284.611491234755,0.00278291674390638,-8.26546154464511,0.00278291674390638
2850,2.15783395792936,0.6898077582326,9.7045887835777e-05,6.52291920266212e-05,6.52291920266212e-05,1,1285.0,284.617506120367,0.00278179074088195,-8.88538744922621,0.00278179074088195
2851,0.796245835774673,0.277868707177156,0.000126523156507242,0.000105745900838707,0.000105745900838707,1,1284.0,284.618588446961,0.0027801333932692,-8.23082437840757,0.0027801333932692
2852,0.457803917242128,0.252831064024828,0.00010468621158762,8.88090563841526e-05,8.88090563841526e-05,1,1283.0,284.619289051453,0.00278164452092689,-8.35207518410444,0.00278164452092689
2853,0.0116241408931311,0.0341414306240844,0.000103352932186283,0.000100916639301532,0.000100916639301532,1,1282.0,284.624398640716,0.00278150405867832,-8.36593218751726,0.00278150405867832
2854,0.219489143449227,0.151740971870874,0.000110719020172891,9.99903487087888e-05,9.99903487087888e-05,1,N,284.62546714094,0.00278241064908868,-8.83609857062867,0.00278241064908868
2855,0.66555954185364,0.419769891993195,8.37656462313889e-05,6.45930107380986e-05,6.45930107380986e-05,1,N,284.626072398925,0.00278329677841703,-8.50000253621834,0.00278329677841703
2856,0.0252399776243462,0.0579129113863404,0.000103353126430416,9.92872526354969e-05,9.92872526354969e-05,1,1281.0,284.627960808688,0.00278131956017172,-8.33445112161833,0.00278131956017172
2857,0.0165275378938484,0.0383930034308557,0.000125034545455928,0.000121729829749918,0.000121729829749918,1,1280.0,284.627917761242,0.00278209914020979,-8.52460633899222,0.00278209914020979
2858,1.12420862789329,0.460777854153791,9.32137790030835e-05,7.03065567683461e-05,7.03065567683461e-05,1,N,284.629246270773,0.00278252486900529,-8.79988171378156,0.00278252486900529
2859,0.0101544557560822,0.0359526208475288,9.49215114727514e-05,9.25682107602256e-05,9.25682107602256e-05,1,N,284.932957050185,0.002782510460788,-8.01609819593694,0.002782510460788
2860,0.38298958677468,0.255950947563212,9.69018887446949e-05,8.20517766166295e-05,8.20517766166295e-05,1,1163.0,284.933293227466,0.00278217472820137,-8.20300015628836,0.00278217472820137
2861,0.186475289656553,0.156897028493308,0.000106102946948343,9.55071065362442e-05,9.55071065362442e-05,1,N,284.935948692751,0.00278330384955295,-8.29860541701935,0.00278330384955295
2862,0.00946630427065032,0.0307884927379897,0.000110224246862452,0.00010787571150081,0.00010787571150081,1,1162.0,284.940407013,0.00278190262802232,-8.42338038822566,0.00278190262802232
2863,0.0279496932446198,0.0580208976595728,9.58020302522505e-05,9.20264632866993e-05,9.20264632866993e-05,1,1161.0,284.941869890035,0.0027821858631739,-7.98026282769862,0.0027821858631739
2864,0.939121934572641,0.360724396065034,0.000101900961132159,8.11914132360788e-05,8.11914132360788e-05,1,1160.0,284.942536750229,0.00278123805196224,-7.43847696288713,0.00278123805196224
2865,1.99684465360183e-05,0.0,0.000103607463199385,0.000103495888473289,0.000103495888473289,1,1159.0,284.945274680133,0.00278124159014955,-8.30362419466111,0.00278124159014955
2866,0.0304077146479192,0.0486305207578523,0.000124363029678758,0.000120228727899064,0.000120228727899064,1,1158.0,284.948278331972,0.00278076074854809,-8.86952502344904,0.00278076074854809
2867,0.254439980698351,0.194455948098242,9.95156195817417e-05,8.74861728679281e-05,8.74861728679281e-05,1,1157.0,284.952157564176,0.0027828761444571,-8.11725365991147,0.0027828761444571
2868,0.258537527776345,0.176392846727957,0.000109775498474949,9.76017686533015e-05,9.76017686533015e-05,1,1156.0,284.953681779394,0.00278157874564504,-8.38746107160182,0.00278157874564504
2869,0.126579728984709,0.102836463566763,0.000121269555120307,0.00011304904032274,0.00011304904032274,1,1155.0,284.954383298089,0.00278030853217787,-7.79813286322546,0.00278030853217787
2870,0.487268774487724,0.284579828165731,9.70167902089408e-05,8.07646540512329e-05,8.07646540512329e-05,1,1154.0,284.960054425561,0.00278219830809046,-8.10675022256985,0.00278219830809046
2871,0.143569612595311,0.133009749723443,9.86772865201937e-05,9.01943215332878e-05,9.01943215332878e-05,1,N,284.964647837234,0.00278383675199412,-7.88767987100703,0.00278383675199412
2872,1.89826158953772,0.447824545039334,0.000122163581383408,9.27829526864876e-05,9.27829526864876e-05,1,1153.0,284.96742438078,0.0027802477067415,-7.67843994941167,0.0027802477067415
2873,0.014691810233739,0.0492574052712965,8.87562963265993e-05,8.57689430034408e-05,8.57689430034408e-05,1,N,284.970279875043,0.00278305477760378,-8.2049008078744,0.00278305477760378
2874,0.238170842515309,0.142169187708964,0.000135359336394976,0.000122994815583445,0.000122994815583445,1,1152.0,284.972212060432,0.00278056781189229,-8.50565752671637,0.00278056781189229
2875,0.00236856990729153,0.0150845301845215,9.91783234753887e-05,9.81316150092501e-05,9.81316150092501e-05,1,1151.0,284.976691525428,0.0027815079896213,-8.84031173816107,0.0027815079896213
2876,0.801990709752225,0.43486596375857,9.55201615652966e-05,7.3055758855497e-05,7.3055758855497e-05,1,1150.0,284.979344221478,0.00278306289701984,-8.41378774446931,0.00278306289701984
2877,0.75124882528449,0.306340068258406,0.000115837501264639,9.52129375122916e-05,9.52129375122916e-05,1,1149.0,284.982741093414,0.00278105327370291,-8.17426659041724,0.00278105327370291
2878,0.000401497984867617,0.00575580279864997,0.000120911031624682,0.000120420922421423,0.000120420922421423,1,1148.0,284.985090466992,0.00278109599657596,-8.71511190005187,0.00278109599657596
2879,0.000809533919634079,0.00812817992761055,0.000109414416216811,0.000108789151531656,0.000108789151531656,1,1147.0,284.984429040464,0.00278101605446876,-7.98116698679893,0.00278101605446876
2880,0.0340141592611441,0.0630761484669161,9.26532934099476e-05,8.86972563183797e-05,8.86972563183797e-05,1,N,284.985597150704,0.00278212586479505,-7.79693312137776,0.00278212586479505
2881,0.000131766365585211,0.0,8.20153919335658e-05,8.17729817180839e-05,8.17729817180839e-05,1,N,284.986288980972,0.00278361600920798,-7.73576442193511,0.00278361600920798
2882,0.146001453111542,0.166263803133259,9.34117285167621e-05,8.35849574541645e-05,8.35849574541645e-05,1,N,284.987101473262,0.00278323222073422,-8.20586735257187,0.00278323222073422
2883,0.00724581890441217,0.0335593460795019,8.65638331722945e-05,8.45572853094102e-05,8.45572853094102e-05,1,N,284.990712276869,0.00278359073919591,-8.78404248702071,0.00278359073919591
