subject_id,workflow_id,task,reducer,data.stable,data.unsure,data.extended-blob,data.aggregation_version,data.transient-variable,data.artefact
70791636,19109,T0,question_reducer,6.0,,1.0,3.6.0,3.0,
70791637,19109,T0,question_reducer,6.0,2.0,,3.6.0,2.0,
70791638,19109,T0,question_reducer,6.0,4.0,,3.6.0,,
70791639,19109,T0,question_reducer,7.0,1.0,,3.6.0,1.0,
70791640,19109,T0,question_reducer,3.0,2.0,3.0,3.6.0,,2.0
70791641,19109,T0,question_reducer,3.0,1.0,4.0,3.6.0,,1.0
70791643,19109,T0,question_reducer,7.0,,,3.6.0,1.0,
70791644,19109,T0,question_reducer,7.0,2.0,,3.6.0,1.0,
70791645,19109,T0,question_reducer,6.0,1.0,3.0,3.6.0,,
70791646,19109,T0,question_reducer,3.0,2.0,4.0,3.6.0,1.0,
70791647,19109,T0,question_reducer,1.0,1.0,7.0,3.6.0,1.0,
70791648,19109,T0,question_reducer,7.0,1.0,,3.6.0,,
70791649,19109,T0,question_reducer,4.0,,4.0,3.6.0,1.0,
70791650,19109,T0,question_reducer,8.0,,2.0,3.6.0,,
70791651,19109,T0,question_reducer,6.0,1.0,,3.6.0,,3.0
70791652,19109,T0,question_reducer,7.0,,,3.6.0,3.0,
70791654,19109,T0,question_reducer,,,9.0,3.6.0,,1.0
70791655,19109,T0,question_reducer,4.0,3.0,,3.6.0,1.0,1.0
70791656,19109,T0,question_reducer,8.0,,1.0,3.6.0,1.0,
70791657,19109,T0,question_reducer,6.0,2.0,,3.6.0,2.0,
70791658,19109,T0,question_reducer,4.0,2.0,1.0,3.6.0,2.0,1.0
70791659,19109,T0,question_reducer,1.0,2.0,4.0,3.6.0,,3.0
70791660,19109,T0,question_reducer,7.0,2.0,,3.6.0,1.0,
70791661,19109,T0,question_reducer,6.0,1.0,2.0,3.6.0,1.0,
70791662,19109,T0,question_reducer,6.0,,,3.6.0,3.0,
70791663,19109,T0,question_reducer,5.0,,2.0,3.6.0,1.0,2.0
70791665,19109,T0,question_reducer,7.0,,1.0,3.6.0,2.0,
70791666,19109,T0,question_reducer,7.0,1.0,,3.6.0,1.0,1.0
70791667,19109,T0,question_reducer,9.0,1.0,,3.6.0,,
70791668,19109,T0,question_reducer,6.0,2.0,,3.6.0,2.0,
70791669,19109,T0,question_reducer,8.0,1.0,1.0,3.6.0,,
70791671,19109,T0,question_reducer,7.0,1.0,1.0,3.6.0,1.0,
70791672,19109,T0,question_reducer,7.0,3.0,,3.6.0,,
70791673,19109,T0,question_reducer,7.0,,2.0,3.6.0,1.0,
70791674,19109,T0,question_reducer,8.0,,1.0,3.6.0,,1.0
70791675,19109,T0,question_reducer,4.0,2.0,2.0,3.6.0,1.0,1.0
70791677,19109,T0,question_reducer,7.0,1.0,,3.6.0,1.0,
70791678,19109,T0,question_reducer,1.0,1.0,1.0,3.6.0,6.0,1.0
70791679,19109,T0,question_reducer,5.0,5.0,,3.6.0,,
70791680,19109,T0,question_reducer,7.0,1.0,1.0,3.6.0,,
70791681,19109,T0,question_reducer,8.0,1.0,,3.6.0,,1.0
70791683,19109,T0,question_reducer,8.0,1.0,1.0,3.6.0,,
70791684,19109,T0,question_reducer,5.0,,2.0,3.6.0,1.0,
70791685,19109,T0,question_reducer,8.0,,,3.6.0,2.0,
70791686,19109,T0,question_reducer,4.0,,1.0,3.6.0,4.0,
70791687,19109,T0,question_reducer,7.0,,,3.6.0,3.0,
70791689,19109,T0,question_reducer,6.0,1.0,2.0,3.6.0,,1.0
70791690,19109,T0,question_reducer,5.0,3.0,,3.6.0,1.0,1.0
70791691,19109,T0,question_reducer,9.0,,1.0,3.6.0,,
70791692,19109,T0,question_reducer,8.0,,1.0,3.6.0,1.0,
70791693,19109,T0,question_reducer,7.0,2.0,,3.6.0,,1.0
70791694,19109,T0,question_reducer,7.0,2.0,,3.6.0,1.0,
70791695,19109,T0,question_reducer,,,5.0,3.6.0,2.0,2.0
70791696,19109,T0,question_reducer,6.0,1.0,3.0,3.6.0,,
70791697,19109,T0,question_reducer,8.0,1.0,,3.6.0,1.0,
70791698,19109,T0,question_reducer,6.0,2.0,1.0,3.6.0,1.0,
70791699,19109,T0,question_reducer,8.0,,,3.6.0,1.0,1.0
70791700,19109,T0,question_reducer,5.0,,2.0,3.6.0,2.0,1.0
70791701,19109,T0,question_reducer,5.0,2.0,,3.6.0,2.0,
70791702,19109,T0,question_reducer,6.0,2.0,1.0,3.6.0,1.0,
70791703,19109,T0,question_reducer,2.0,,6.0,3.6.0,2.0,
70791704,19109,T0,question_reducer,7.0,,1.0,3.6.0,,1.0
70791705,19109,T0,question_reducer,7.0,1.0,,3.6.0,,1.0
70791706,19109,T0,question_reducer,9.0,1.0,,3.6.0,,
70791707,19109,T0,question_reducer,7.0,,2.0,3.6.0,1.0,
70791708,19109,T0,question_reducer,6.0,,3.0,3.6.0,,1.0
70791709,19109,T0,question_reducer,1.0,1.0,7.0,3.6.0,1.0,
70791710,19109,T0,question_reducer,7.0,,,3.6.0,2.0,
70791711,19109,T0,question_reducer,3.0,,5.0,3.6.0,,1.0
70791712,19109,T0,question_reducer,8.0,1.0,1.0,3.6.0,,
70791713,19109,T0,question_reducer,8.0,,1.0,3.6.0,1.0,
70791714,19109,T0,question_reducer,9.0,,,3.6.0,,1.0
70791715,19109,T0,question_reducer,9.0,,,3.6.0,1.0,
70791716,19109,T0,question_reducer,6.0,1.0,,3.6.0,2.0,
70791717,19109,T0,question_reducer,7.0,,2.0,3.6.0,1.0,
70791718,19109,T0,question_reducer,7.0,1.0,,3.6.0,2.0,
70791719,19109,T0,question_reducer,,1.0,5.0,3.6.0,2.0,2.0
70791720,19109,T0,question_reducer,8.0,1.0,,3.6.0,1.0,
70791721,19109,T0,question_reducer,8.0,,,3.6.0,2.0,
70791722,19109,T0,question_reducer,2.0,2.0,2.0,3.6.0,1.0,3.0
70791723,19109,T0,question_reducer,5.0,,2.0,3.6.0,1.0,2.0
70791724,19109,T0,question_reducer,4.0,1.0,,3.6.0,5.0,
70791725,19109,T0,question_reducer,6.0,3.0,,3.6.0,,1.0
70791726,19109,T0,question_reducer,7.0,,1.0,3.6.0,,2.0
70791727,19109,T0,question_reducer,5.0,3.0,,3.6.0,,1.0
70791728,19109,T0,question_reducer,10.0,,,3.6.0,,
70791729,19109,T0,question_reducer,6.0,2.0,2.0,3.6.0,,
70791730,19109,T0,question_reducer,7.0,1.0,,3.6.0,,1.0
70791731,19109,T0,question_reducer,2.0,,6.0,3.6.0,1.0,1.0
70791732,19109,T0,question_reducer,5.0,1.0,3.0,3.6.0,,1.0
70791733,19109,T0,question_reducer,4.0,,1.0,3.6.0,3.0,
70791734,19109,T0,question_reducer,2.0,,7.0,3.6.0,,
70791735,19109,T0,question_reducer,5.0,1.0,1.0,3.6.0,1.0,1.0
70791736,19109,T0,question_reducer,7.0,1.0,,3.6.0,2.0,
70791737,19109,T0,question_reducer,10.0,,,3.6.0,,
70791738,19109,T0,question_reducer,7.0,1.0,2.0,3.6.0,,
70791739,19109,T0,question_reducer,6.0,1.0,1.0,3.6.0,2.0,
70791740,19109,T0,question_reducer,8.0,,,3.6.0,1.0,
70791741,19109,T0,question_reducer,6.0,,2.0,3.6.0,2.0,
70791742,19109,T0,question_reducer,6.0,1.0,1.0,3.6.0,1.0,
70791743,19109,T0,question_reducer,2.0,1.0,5.0,3.6.0,2.0,
70791744,19109,T0,question_reducer,3.0,2.0,5.0,3.6.0,,
70791745,19109,T0,question_reducer,9.0,1.0,,3.6.0,,
70791746,19109,T0,question_reducer,6.0,2.0,,3.6.0,1.0,
70791747,19109,T0,question_reducer,10.0,,,3.6.0,,
70791748,19109,T0,question_reducer,5.0,,1.0,3.6.0,2.0,1.0
70791749,19109,T0,question_reducer,4.0,,5.0,3.6.0,1.0,
70791750,19109,T0,question_reducer,8.0,1.0,,3.6.0,1.0,
70791752,19109,T0,question_reducer,5.0,1.0,1.0,3.6.0,2.0,1.0
70791753,19109,T0,question_reducer,3.0,,4.0,3.6.0,,3.0
70791754,19109,T0,question_reducer,9.0,,,3.6.0,1.0,
70791755,19109,T0,question_reducer,1.0,3.0,1.0,3.6.0,1.0,4.0
70791756,19109,T0,question_reducer,9.0,1.0,,3.6.0,,
70791757,19109,T0,question_reducer,2.0,,1.0,3.6.0,,7.0
70791758,19109,T0,question_reducer,7.0,,,3.6.0,2.0,
70791759,19109,T0,question_reducer,5.0,2.0,3.0,3.6.0,,
70791760,19109,T0,question_reducer,3.0,,6.0,3.6.0,,1.0
70791761,19109,T0,question_reducer,4.0,,1.0,3.6.0,4.0,1.0
70791762,19109,T0,question_reducer,6.0,1.0,,3.6.0,2.0,1.0
70791763,19109,T0,question_reducer,7.0,1.0,2.0,3.6.0,,
70791765,19109,T0,question_reducer,9.0,,,3.6.0,,
70791766,19109,T0,question_reducer,6.0,1.0,,3.6.0,2.0,
70791767,19109,T0,question_reducer,7.0,1.0,,3.6.0,2.0,
70791768,19109,T0,question_reducer,,1.0,2.0,3.6.0,3.0,3.0
70791769,19109,T0,question_reducer,7.0,2.0,,3.6.0,1.0,
70791770,19109,T0,question_reducer,1.0,,6.0,3.6.0,3.0,
70791771,19109,T0,question_reducer,10.0,,,3.6.0,,
70791773,19109,T0,question_reducer,3.0,2.0,3.0,3.6.0,1.0,1.0
70791774,19109,T0,question_reducer,7.0,2.0,,3.6.0,,
70791775,19109,T0,question_reducer,5.0,,1.0,3.6.0,4.0,
70791776,19109,T0,question_reducer,6.0,1.0,,3.6.0,3.0,
70791777,19109,T0,question_reducer,6.0,1.0,1.0,3.6.0,2.0,
70791778,19109,T0,question_reducer,5.0,2.0,1.0,3.6.0,2.0,
70791779,19109,T0,question_reducer,8.0,,1.0,3.6.0,1.0,
70791780,19109,T0,question_reducer,7.0,2.0,,3.6.0,1.0,
70791781,19109,T0,question_reducer,6.0,,4.0,3.6.0,,
70791783,19109,T0,question_reducer,10.0,,,3.6.0,,
70791784,19109,T0,question_reducer,8.0,1.0,1.0,3.6.0,,
70791785,19109,T0,question_reducer,7.0,2.0,1.0,3.6.0,,
70791786,19109,T0,question_reducer,2.0,,7.0,3.6.0,,1.0
70791787,19109,T0,question_reducer,5.0,3.0,1.0,3.6.0,1.0,
70791788,19109,T0,question_reducer,6.0,,2.0,3.6.0,1.0,
70791789,19109,T0,question_reducer,7.0,2.0,,3.6.0,,1.0
70791790,19109,T0,question_reducer,5.0,2.0,2.0,3.6.0,1.0,
70791792,19109,T0,question_reducer,5.0,2.0,1.0,3.6.0,1.0,1.0
70791793,19109,T0,question_reducer,6.0,1.0,1.0,3.6.0,1.0,1.0
70791794,19109,T0,question_reducer,7.0,,2.0,3.6.0,,1.0
70791795,19109,T0,question_reducer,8.0,1.0,,3.6.0,1.0,
70791796,19109,T0,question_reducer,6.0,3.0,,3.6.0,1.0,
70791797,19109,T0,question_reducer,4.0,2.0,1.0,3.6.0,2.0,
70791799,19109,T0,question_reducer,8.0,,1.0,3.6.0,1.0,
70791800,19109,T0,question_reducer,8.0,1.0,,3.6.0,1.0,
70791801,19109,T0,question_reducer,7.0,,1.0,3.6.0,,2.0
70791802,19109,T0,question_reducer,5.0,,,3.6.0,1.0,2.0
70791803,19109,T0,question_reducer,8.0,,1.0,3.6.0,1.0,
70791805,19109,T0,question_reducer,6.0,,1.0,3.6.0,2.0,
70791806,19109,T0,question_reducer,10.0,,,3.6.0,,
70791807,19109,T0,question_reducer,7.0,,2.0,3.6.0,1.0,
70791808,19109,T0,question_reducer,5.0,1.0,2.0,3.6.0,1.0,
70791810,19109,T0,question_reducer,7.0,2.0,,3.6.0,1.0,
70791811,19109,T0,question_reducer,7.0,1.0,1.0,3.6.0,1.0,
70791812,19109,T0,question_reducer,6.0,2.0,1.0,3.6.0,1.0,
70791814,19109,T0,question_reducer,7.0,2.0,1.0,3.6.0,,
70791815,19109,T0,question_reducer,7.0,1.0,1.0,3.6.0,1.0,
70791816,19109,T0,question_reducer,2.0,,8.0,3.6.0,,
70791817,19109,T0,question_reducer,3.0,2.0,2.0,3.6.0,3.0,
70791819,19109,T0,question_reducer,8.0,1.0,,3.6.0,,1.0
70791820,19109,T0,question_reducer,8.0,,,3.6.0,1.0,
70791821,19109,T0,question_reducer,6.0,1.0,1.0,3.6.0,2.0,
70791823,19109,T0,question_reducer,4.0,3.0,1.0,3.6.0,1.0,1.0
70791824,19109,T0,question_reducer,8.0,1.0,1.0,3.6.0,,
70791825,19109,T0,question_reducer,7.0,2.0,1.0,3.6.0,,
70791826,19109,T0,question_reducer,6.0,,1.0,3.6.0,1.0,1.0
70791827,19109,T0,question_reducer,5.0,1.0,2.0,3.6.0,1.0,1.0
70791828,19109,T0,question_reducer,3.0,3.0,3.0,3.6.0,1.0,
70791830,19109,T0,question_reducer,8.0,1.0,1.0,3.6.0,,
70791831,19109,T0,question_reducer,6.0,1.0,,3.6.0,1.0,
70791832,19109,T0,question_reducer,3.0,3.0,,3.6.0,3.0,1.0
70791833,19109,T0,question_reducer,7.0,2.0,1.0,3.6.0,,
70791834,19109,T0,question_reducer,3.0,1.0,,3.6.0,4.0,2.0
70791835,19109,T0,question_reducer,2.0,,7.0,3.6.0,,1.0
70791836,19109,T0,question_reducer,2.0,1.0,1.0,3.6.0,3.0,3.0
70791838,19109,T0,question_reducer,9.0,1.0,,3.6.0,,
70791839,19109,T0,question_reducer,8.0,,2.0,3.6.0,,
70791840,19109,T0,question_reducer,6.0,,1.0,3.6.0,3.0,
70791841,19109,T0,question_reducer,3.0,2.0,3.0,3.6.0,,1.0
70791842,19109,T0,question_reducer,8.0,1.0,,3.6.0,1.0,
70791843,19109,T0,question_reducer,3.0,1.0,5.0,3.6.0,1.0,
70791844,19109,T0,question_reducer,2.0,1.0,2.0,3.6.0,,5.0
70791846,19109,T0,question_reducer,3.0,1.0,,3.6.0,4.0,2.0
70791847,19109,T0,question_reducer,8.0,1.0,,3.6.0,1.0,
70791848,19109,T0,question_reducer,2.0,1.0,3.0,3.6.0,2.0,1.0
70791849,19109,T0,question_reducer,7.0,2.0,1.0,3.6.0,,
70791850,19109,T0,question_reducer,9.0,,1.0,3.6.0,,
70791851,19109,T0,question_reducer,6.0,3.0,1.0,3.6.0,,
70791852,19109,T0,question_reducer,1.0,4.0,1.0,3.6.0,4.0,
70791853,19109,T0,question_reducer,6.0,1.0,1.0,3.6.0,2.0,
70791854,19109,T0,question_reducer,6.0,,4.0,3.6.0,,
70791856,19109,T0,question_reducer,5.0,,,3.6.0,,4.0
70791857,19109,T0,question_reducer,6.0,2.0,1.0,3.6.0,,1.0
70791858,19109,T0,question_reducer,8.0,,,3.6.0,2.0,
70791859,19109,T0,question_reducer,4.0,1.0,4.0,3.6.0,1.0,
70791860,19109,T0,question_reducer,4.0,1.0,,3.6.0,4.0,
70791861,19109,T0,question_reducer,6.0,1.0,2.0,3.6.0,,1.0
70791863,19109,T0,question_reducer,6.0,,2.0,3.6.0,2.0,
70791864,19109,T0,question_reducer,7.0,,1.0,3.6.0,,1.0
70791865,19109,T0,question_reducer,6.0,1.0,1.0,3.6.0,,2.0
70791866,19109,T0,question_reducer,8.0,,,3.6.0,1.0,
70791867,19109,T0,question_reducer,8.0,1.0,1.0,3.6.0,,
70791868,19109,T0,question_reducer,6.0,2.0,1.0,3.6.0,1.0,
70791869,19109,T0,question_reducer,5.0,,4.0,3.6.0,1.0,
70791870,19109,T0,question_reducer,7.0,1.0,1.0,3.6.0,1.0,
70791871,19109,T0,question_reducer,2.0,1.0,,3.6.0,2.0,5.0
70791872,19109,T0,question_reducer,8.0,1.0,,3.6.0,1.0,
70791874,19109,T0,question_reducer,8.0,,,3.6.0,2.0,
70791875,19109,T0,question_reducer,1.0,2.0,,3.6.0,,7.0
70791876,19109,T0,question_reducer,8.0,1.0,1.0,3.6.0,,
70791877,19109,T0,question_reducer,8.0,,2.0,3.6.0,,
70791878,19109,T0,question_reducer,9.0,,,3.6.0,,1.0
70791879,19109,T0,question_reducer,8.0,,2.0,3.6.0,,
70791880,19109,T0,question_reducer,5.0,2.0,1.0,3.6.0,2.0,
70791881,19109,T0,question_reducer,5.0,1.0,1.0,3.6.0,1.0,
70791883,19109,T0,question_reducer,5.0,1.0,1.0,3.6.0,1.0,2.0
70791884,19109,T0,question_reducer,3.0,,5.0,3.6.0,1.0,
70791885,19109,T0,question_reducer,5.0,1.0,1.0,3.6.0,,2.0
70791886,19109,T0,question_reducer,6.0,2.0,2.0,3.6.0,,
70791887,19109,T0,question_reducer,5.0,1.0,,3.6.0,3.0,1.0
70791889,19109,T0,question_reducer,9.0,,,3.6.0,,1.0
70791891,19109,T0,question_reducer,3.0,1.0,3.0,3.6.0,2.0,1.0
70791892,19109,T0,question_reducer,9.0,1.0,,3.6.0,,
70791893,19109,T0,question_reducer,2.0,2.0,1.0,3.6.0,5.0,
70791894,19109,T0,question_reducer,10.0,,,3.6.0,,
70791895,19109,T0,question_reducer,2.0,1.0,7.0,3.6.0,,
70791896,19109,T0,question_reducer,6.0,,1.0,3.6.0,2.0,1.0
70791897,19109,T0,question_reducer,5.0,3.0,1.0,3.6.0,,
70791899,19109,T0,question_reducer,5.0,,2.0,3.6.0,3.0,
70791900,19109,T0,question_reducer,6.0,2.0,1.0,3.6.0,1.0,
70791901,19109,T0,question_reducer,8.0,1.0,,3.6.0,1.0,
70791902,19109,T0,question_reducer,5.0,2.0,,3.6.0,1.0,
70791903,19109,T0,question_reducer,5.0,1.0,2.0,3.6.0,2.0,
70791904,19109,T0,question_reducer,3.0,1.0,1.0,3.6.0,4.0,
70791905,19109,T0,question_reducer,8.0,1.0,1.0,3.6.0,,
70791907,19109,T0,question_reducer,9.0,,,3.6.0,1.0,
70791908,19109,T0,question_reducer,6.0,2.0,1.0,3.6.0,1.0,
70791910,19109,T0,question_reducer,1.0,2.0,5.0,3.6.0,1.0,
70791911,19109,T0,question_reducer,7.0,1.0,,3.6.0,,2.0
70791912,19109,T0,question_reducer,4.0,2.0,2.0,3.6.0,,1.0
70791913,19109,T0,question_reducer,5.0,2.0,,3.6.0,2.0,1.0
70791915,19109,T0,question_reducer,6.0,2.0,1.0,3.6.0,1.0,
70791916,19109,T0,question_reducer,8.0,,1.0,3.6.0,1.0,
70791917,19109,T0,question_reducer,9.0,,1.0,3.6.0,,
70791918,19109,T0,question_reducer,6.0,1.0,,3.6.0,1.0,1.0
70791919,19109,T0,question_reducer,6.0,1.0,2.0,3.6.0,,
70791921,19109,T0,question_reducer,3.0,1.0,1.0,3.6.0,4.0,
70791922,19109,T0,question_reducer,6.0,1.0,1.0,3.6.0,2.0,
70791923,19109,T0,question_reducer,7.0,,2.0,3.6.0,,1.0
70791924,19109,T0,question_reducer,9.0,,1.0,3.6.0,,
70791926,19109,T0,question_reducer,7.0,,2.0,3.6.0,,1.0
70791927,19109,T0,question_reducer,7.0,,1.0,3.6.0,,1.0
70791928,19109,T0,question_reducer,7.0,2.0,1.0,3.6.0,,
70791929,19109,T0,question_reducer,8.0,1.0,1.0,3.6.0,,
70791931,19109,T0,question_reducer,2.0,3.0,2.0,3.6.0,,3.0
70791932,19109,T0,question_reducer,6.0,2.0,1.0,3.6.0,1.0,
70791933,19109,T0,question_reducer,5.0,2.0,,3.6.0,,
70791935,19109,T0,question_reducer,5.0,1.0,1.0,3.6.0,3.0,
70791936,19109,T0,question_reducer,1.0,,5.0,3.6.0,1.0,3.0
70791937,19109,T0,question_reducer,6.0,2.0,,3.6.0,,1.0
70791939,19109,T0,question_reducer,8.0,,1.0,3.6.0,,
70791940,19109,T0,question_reducer,6.0,2.0,,3.6.0,,1.0
70791941,19109,T0,question_reducer,9.0,1.0,,3.6.0,,
70791942,19109,T0,question_reducer,6.0,1.0,1.0,3.6.0,,2.0
70791943,19109,T0,question_reducer,7.0,1.0,,3.6.0,2.0,
70791945,19109,T0,question_reducer,6.0,1.0,1.0,3.6.0,2.0,
70791946,19109,T0,question_reducer,9.0,,,3.6.0,,
70791947,19109,T0,question_reducer,7.0,,,3.6.0,3.0,
70791948,19109,T0,question_reducer,7.0,2.0,1.0,3.6.0,,
70791949,19109,T0,question_reducer,8.0,,1.0,3.6.0,1.0,
70791950,19109,T0,question_reducer,7.0,2.0,1.0,3.6.0,,
70791951,19109,T0,question_reducer,6.0,3.0,,3.6.0,1.0,
70791952,19109,T0,question_reducer,3.0,,6.0,3.6.0,,
70791953,19109,T0,question_reducer,1.0,1.0,7.0,3.6.0,,1.0
70791955,19109,T0,question_reducer,8.0,,2.0,3.6.0,,
70791956,19109,T0,question_reducer,5.0,,1.0,3.6.0,4.0,
70791957,19109,T0,question_reducer,7.0,2.0,1.0,3.6.0,,
70791958,19109,T0,question_reducer,7.0,,,3.6.0,,1.0
70791959,19109,T0,question_reducer,5.0,,3.0,3.6.0,2.0,
70791960,19109,T0,question_reducer,7.0,1.0,,3.6.0,2.0,
70791962,19109,T0,question_reducer,5.0,2.0,1.0,3.6.0,2.0,
70791963,19109,T0,question_reducer,8.0,,,3.6.0,1.0,
70791964,19109,T0,question_reducer,5.0,1.0,2.0,3.6.0,,
70791965,19109,T0,question_reducer,5.0,2.0,1.0,3.6.0,1.0,1.0
70791966,19109,T0,question_reducer,8.0,,,3.6.0,1.0,1.0
70791967,19109,T0,question_reducer,3.0,2.0,1.0,3.6.0,4.0,
70791968,19109,T0,question_reducer,5.0,3.0,1.0,3.6.0,,
70791970,19109,T0,question_reducer,7.0,1.0,,3.6.0,2.0,
70791971,19109,T0,question_reducer,3.0,2.0,1.0,3.6.0,1.0,1.0
70791972,19109,T0,question_reducer,2.0,,1.0,3.6.0,1.0,6.0
70791973,19109,T0,question_reducer,1.0,1.0,4.0,3.6.0,2.0,2.0
70791974,19109,T0,question_reducer,6.0,1.0,,3.6.0,3.0,
70791975,19109,T0,question_reducer,5.0,,,3.6.0,,5.0
70791976,19109,T0,question_reducer,7.0,1.0,1.0,3.6.0,,
70791977,19109,T0,question_reducer,7.0,1.0,,3.6.0,1.0,
70791979,19109,T0,question_reducer,,1.0,7.0,3.6.0,2.0,
70791980,19109,T0,question_reducer,7.0,1.0,1.0,3.6.0,1.0,
70791981,19109,T0,question_reducer,2.0,3.0,4.0,3.6.0,1.0,
70791983,19109,T0,question_reducer,4.0,,2.0,3.6.0,3.0,
70791984,19109,T0,question_reducer,8.0,1.0,,3.6.0,1.0,
70791985,19109,T0,question_reducer,6.0,2.0,,3.6.0,2.0,
70791987,19109,T0,question_reducer,7.0,1.0,1.0,3.6.0,1.0,
70791988,19109,T0,question_reducer,1.0,2.0,6.0,3.6.0,1.0,
70791989,19109,T0,question_reducer,7.0,,3.0,3.6.0,,
70791990,19109,T0,question_reducer,7.0,2.0,1.0,3.6.0,,
70791991,19109,T0,question_reducer,7.0,1.0,,3.6.0,1.0,
70791993,19109,T0,question_reducer,6.0,,1.0,3.6.0,3.0,
70791994,19109,T0,question_reducer,9.0,,,3.6.0,1.0,
70791995,19109,T0,question_reducer,1.0,1.0,2.0,3.6.0,1.0,5.0
70791996,19109,T0,question_reducer,1.0,,2.0,3.6.0,1.0,5.0
70791997,19109,T0,question_reducer,6.0,,2.0,3.6.0,1.0,
70791999,19109,T0,question_reducer,9.0,,1.0,3.6.0,,
70792000,19109,T0,question_reducer,5.0,1.0,3.0,3.6.0,1.0,
70792001,19109,T0,question_reducer,5.0,2.0,1.0,3.6.0,2.0,
70792002,19109,T0,question_reducer,8.0,1.0,,3.6.0,1.0,
70792003,19109,T0,question_reducer,7.0,1.0,1.0,3.6.0,1.0,
70792004,19109,T0,question_reducer,6.0,,1.0,3.6.0,2.0,
70792005,19109,T0,question_reducer,5.0,1.0,2.0,3.6.0,1.0,1.0
70792007,19109,T0,question_reducer,7.0,,2.0,3.6.0,1.0,
70792008,19109,T0,question_reducer,8.0,1.0,1.0,3.6.0,,
70792009,19109,T0,question_reducer,7.0,1.0,1.0,3.6.0,1.0,
70792010,19109,T0,question_reducer,7.0,1.0,1.0,3.6.0,,1.0
70792011,19109,T0,question_reducer,10.0,,,3.6.0,,
70792012,19109,T0,question_reducer,7.0,2.0,1.0,3.6.0,,
70792014,19109,T0,question_reducer,5.0,2.0,1.0,3.6.0,1.0,1.0
70792015,19109,T0,question_reducer,6.0,2.0,,3.6.0,2.0,
70792016,19109,T0,question_reducer,7.0,1.0,,3.6.0,2.0,
70792017,19109,T0,question_reducer,5.0,1.0,,3.6.0,4.0,
70792018,19109,T0,question_reducer,6.0,1.0,,3.6.0,3.0,
70792019,19109,T0,question_reducer,8.0,,1.0,3.6.0,1.0,
70792021,19109,T0,question_reducer,7.0,2.0,1.0,3.6.0,,
70792022,19109,T0,question_reducer,6.0,3.0,,3.6.0,,
70792023,19109,T0,question_reducer,10.0,,,3.6.0,,
70792024,19109,T0,question_reducer,10.0,,,3.6.0,,
70792025,19109,T0,question_reducer,5.0,1.0,3.0,3.6.0,1.0,
70792027,19109,T0,question_reducer,8.0,,,3.6.0,1.0,1.0
70792028,19109,T0,question_reducer,5.0,2.0,2.0,3.6.0,1.0,
70792029,19109,T0,question_reducer,7.0,2.0,,3.6.0,,
70792030,19109,T0,question_reducer,1.0,2.0,3.0,3.6.0,1.0,3.0
70792031,19109,T0,question_reducer,10.0,,,3.6.0,,
70792033,19109,T0,question_reducer,6.0,2.0,,3.6.0,1.0,1.0
70792034,19109,T0,question_reducer,7.0,,,3.6.0,1.0,1.0
70792035,19109,T0,question_reducer,2.0,1.0,,3.6.0,5.0,1.0
70792036,19109,T0,question_reducer,9.0,1.0,,3.6.0,,
70792037,19109,T0,question_reducer,9.0,1.0,,3.6.0,,
70792039,19109,T0,question_reducer,9.0,1.0,,3.6.0,,
70792040,19109,T0,question_reducer,3.0,1.0,3.0,3.6.0,2.0,
70792041,19109,T0,question_reducer,8.0,2.0,,3.6.0,,
70792042,19109,T0,question_reducer,7.0,1.0,,3.6.0,,1.0
70792044,19109,T0,question_reducer,10.0,,,3.6.0,,
70792045,19109,T0,question_reducer,4.0,,1.0,3.6.0,4.0,1.0
70792046,19109,T0,question_reducer,9.0,,1.0,3.6.0,,
70792047,19109,T0,question_reducer,7.0,1.0,1.0,3.6.0,,
70792048,19109,T0,question_reducer,7.0,,,3.6.0,1.0,
70792050,19109,T0,question_reducer,7.0,1.0,1.0,3.6.0,,
70792051,19109,T0,question_reducer,6.0,1.0,,3.6.0,2.0,1.0
70792052,19109,T0,question_reducer,4.0,2.0,,3.6.0,3.0,
70792053,19109,T0,question_reducer,7.0,,1.0,3.6.0,2.0,
70792054,19109,T0,question_reducer,7.0,1.0,1.0,3.6.0,,1.0
70792056,19109,T0,question_reducer,9.0,,,3.6.0,,1.0
70792057,19109,T0,question_reducer,7.0,1.0,2.0,3.6.0,,
70792058,19109,T0,question_reducer,5.0,,1.0,3.6.0,4.0,
70792060,19109,T0,question_reducer,9.0,,1.0,3.6.0,,
70792061,19109,T0,question_reducer,2.0,2.0,4.0,3.6.0,1.0,
70792063,19109,T0,question_reducer,7.0,2.0,,3.6.0,1.0,
70792064,19109,T0,question_reducer,1.0,,7.0,3.6.0,1.0,
70792065,19109,T0,question_reducer,3.0,1.0,1.0,3.6.0,5.0,
70792066,19109,T0,question_reducer,6.0,2.0,1.0,3.6.0,1.0,
70792068,19109,T0,question_reducer,4.0,,4.0,3.6.0,1.0,1.0
70792069,19109,T0,question_reducer,6.0,1.0,1.0,3.6.0,1.0,1.0
70792070,19109,T0,question_reducer,4.0,1.0,1.0,3.6.0,3.0,1.0
70792071,19109,T0,question_reducer,7.0,,,3.6.0,2.0,
70792073,19109,T0,question_reducer,8.0,,2.0,3.6.0,,
70792074,19109,T0,question_reducer,4.0,,3.0,3.6.0,1.0,2.0
70792075,19109,T0,question_reducer,5.0,2.0,,3.6.0,1.0,2.0
